id,name,popularity,duration_ms,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5Rj7Pfyol7U6is34NLXgPT,Waves - Vocal Mix,19,168960,Bella Hunter,0iT4CvgC9WEW7gu1CimEpw,2017-11-20,0.619,0.956,9,-4.781,0,0.118,0.0306,0.00315,0.205,0.453,125.002,4
5lRzEC0Hyj92nEr9JkDxM2,I Know You (feat. Bastille),51,214960,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,2018-01-26,0.56,0.761,9,-5.202,1,0.0879,0.126,0.0,0.0896,0.236,140.555,4
09IStsImFySgyp0pIQdqAc,The Middle,79,184732,Grey,4lDBihdpMlOalxy1jkUbPl,2018-01-23,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,4
0QWsnIJncmI6YEx7keNlX9,Cut Me Loose,47,299618,Max Marshall,7ppllgzNRgrnOjYbsyDzO6,2017-02-10,0.686,0.848,8,-3.6,0,0.0317,0.0785,0.118,0.579,0.608,121.997,4
0tgBUyyTrdOBJYmhSbosbN,Not A Love Song - VAVO Remix,0,166160,VAVO,44re77WwNG34C182Jq3WIK,2018-02-09,0.697,0.771,0,-5.301,1,0.0459,0.0509,0.000108,0.0828,0.606,104.101,4
4N6Wow2t6KO9WzpE4x59Kt,Goodbye,32,214053,Maty Noyes,5JSXWmQO8csVUy6hSRu8TA,2017-09-29,0.594,0.452,10,-7.631,1,0.0418,0.07,0.0,0.163,0.203,82.947,4
05AeJf4wR56l6bGgAmilgw,Head Up,0,191220,James Newman,4iaTgZRy5aVnImDyRJn61n,2018-02-09,0.439,0.944,6,-1.864,0,0.221,0.336,0.0,0.0893,0.278,122.739,4
7HdZY9UJTylIiNcSDFyUDc,Miss You (with Major Lazer & Tory Lanez),55,186231,Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,2018-01-16,0.747,0.641,1,-4.502,1,0.0925,0.25,0.00107,0.106,0.453,100.028,4
3rXo5DdZ3NA0paBpeZbsxn,Church,0,183912,Alison Wonderland,11gWrKZMBsGQWmobv3oNfW,2018-02-16,0.556,0.681,10,-4.876,0,0.0354,0.0331,0.0,0.456,0.319,94.073,4
308zpyApA49qlNuzayCeYr,All My Life,29,217000,DallasK,7uas0F5EhsZg6KDJ7yy7rW,2018-02-02,0.631,0.807,11,-2.126,0,0.0348,0.00491,0.0,0.178,0.539,120.021,4
22rR4BenmUYZUOMovJXwge,Distance,0,222426,Blair,0ZxfS7QVozS4Gp4jeLPP1u,2017-11-07,0.578,0.794,0,-3.642,1,0.0552,0.0772,7.54e-05,0.113,0.336,110.034,4
0y8NNvs85QjqDBL72oHoZU,"Sex, Love & Water",10,197853,Conrad Sewell,1rw8ZTLnDHd74TWDDukjVi,2018-02-02,0.822,0.661,1,-6.928,0,0.0486,0.221,5.9e-05,0.0554,0.745,109.01,4
0RUTnY2B3s05fZuCHsNaUP,Alien,54,174841,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,2018-03-16,0.72,0.659,10,-4.727,0,0.0403,0.0588,0.0,0.0662,0.567,105.955,4
5sIx4BlfYGuZeSLF40N9GH,Remind Me to Forget,65,217287,Miguel,360IAlyVv4PCEVjgyMZrxK,2018-03-16,0.685,0.508,0,-6.4,1,0.0987,0.193,0.0,0.139,0.315,99.063,4
2l1x5o7tBAFmy7EyPQ35zZ,Walking By,21,218182,Iselin,3rjHIPFed2qITXAWvArRtp,2018-03-23,0.628,0.781,6,-4.745,0,0.0411,0.132,5.12e-06,0.209,0.186,121.015,4
7vLIj2GVAeYrohv8p0JjF0,Sunrise,51,198224,April Bender,4nEs5Ln0E5g3UtNu8suntA,2018-01-19,0.428,0.695,0,-4.63,1,0.0437,0.0336,4.12e-06,0.117,0.214,128.111,4
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),87,214847,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,2018-04-06,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,4
1YnJvNqULdzYN1tko3fxiI,Jewel (feat. Nikki Vianna),32,178161,Nikki Vianna,5YyGLejM00snCF1RJKlocJ,2018-02-14,0.414,0.778,8,-3.081,0,0.0582,0.383,0.0,0.219,0.398,154.769,4
4uJjTHl4z4WH3VKDI8GBPC,Faces,24,195840,Veronica,6yNer6qvaSzSUpOezir835,2018-04-06,0.718,0.786,8,-4.244,0,0.0372,0.0271,0.0568,0.074,0.278,124.991,4
2GGGm4MLQynB3I4E4ycIYC,Drink About,0,182265,Dagny,6Paz0vXJJ9bCPf0fEm3qzg,2018-04-06,0.624,0.745,6,-2.936,1,0.0628,0.144,0.0,0.257,0.493,99.971,4
7cTmxGoHYrP9Ohn7Gq5wkw,Villain,0,178089,valentina cy,6VSCooQeDo6An0mx1mhYyx,2018-04-06,0.72,0.807,9,-6.208,0,0.0689,0.274,0.000588,0.523,0.578,104.013,4
0p0ljM6RxgpGt7wthGqBZa,Finest Hour (feat. Abir),51,215781,ABIR,3QUOtWgmuxFyae4C0Q0thd,2018-04-12,0.656,0.729,5,-4.223,0,0.0765,0.0789,0.0,0.133,0.438,95.974,4
05bUAkDRK3xzvVkZlGU6ee,Inhale,53,190730,Ebenezer,2vik8lyw8WiALKMJK7C3hn,2018-03-15,0.741,0.814,2,-4.393,1,0.0646,0.0281,0.0,0.064,0.476,118.048,4
6MdsMUihzXs34YqYjXy01a,Say You Love Me,41,182741,Skylar Grey,4utLUGcTvOJFr6aqIJtYWV,2018-04-20,0.611,0.796,10,-3.434,0,0.0335,0.0846,0.0,0.0907,0.396,102.017,4
3pWcj8hxj3fsb9TDAcMpEl,Somebody,0,223147,Drew Love,76yeOnINtQSXyoEHbkYmtY,2018-04-20,0.532,0.616,10,-7.074,0,0.0328,0.186,0.0,0.0928,0.292,101.883,4
2FVm4ADgYRIQWlpYKDPdl9,Winnebago (feat. Quinn XCII & Daniel Wilson),51,179937,Daniel Wilson,44eNlYXYkIGob3NU82tgLq,2018-04-20,0.654,0.886,4,-2.808,1,0.0417,0.106,9.17e-06,0.161,0.704,147.959,4
5kwAIpUBwhmiBpsJlcMgO1,Fade Into Darkness - Vocal Radio Mix,58,198133,Avicii,1vCWHaC5f2uS3yhpwWbIA6,2011-07-22,0.556,0.885,6,-4.045,1,0.0321,0.00786,1.95e-06,0.138,0.771,125.997,4
1AhgsRpPaoqejpJi97I7f1,Hold On Tight,30,189943,Conor Maynard,6mU8ucezzms5I2kNH6HNlu,2018-05-04,0.326,0.647,0,-7.131,1,0.0455,0.454,0.0,0.179,0.524,88.523,4
3AykwqBMnpKvNwT9iMcJXj,Run Run,0,223480,Morgan Bosman,6XhtzO9007cwYPNcxd8Br2,2018-05-04,0.737,0.781,5,-7.52,0,0.0509,0.15,0.00316,0.121,0.57,121.952,4
42WcQsp5bHnY28l517xjfd,Out My Mind - Club Mix,24,239993,Riley Clemmons,7yZC6AEhvCD5NFR8yDUxCG,2018-04-13,0.632,0.863,9,-2.98,1,0.102,0.399,0.0,0.351,0.3,115.073,4
7ykMO4py7Nvrgf2vUHBkzr,I Wanna Know,41,206727,Daya,6Dd3NScHWwnW6obMFbl1BH,2018-03-16,0.432,0.85,10,-4.417,1,0.0771,0.501,6.59e-06,0.203,0.109,82.607,4
1PW2yk9vy9UBq738C4KZP7,Ghost Voices - Radio Edit,31,198990,Virtual Self,0F52YLV7uWqaJfMMDgG737,2018-03-14,0.553,0.855,7,-8.281,1,0.0334,0.00103,0.834,0.421,0.398,119.924,4
7JEb0HHNXLtQzUcdE2ZpM4,Breathe - BRKLYN Remix,0,226875,BRKLYN,0sSB3cIRBuBGa1UXLsQtaw,2018-02-23,0.49,0.697,7,-5.677,0,0.0966,0.0732,0.0,0.264,0.507,128.168,4
2E5amaomMJkbkOe2TAkhD4,No Words (feat. Belle Humble),39,227344,Belle Humble,5Uh9Oco0Khv18UvTo2PucM,2018-02-23,0.46,0.728,5,-4.162,1,0.0376,0.169,0.000199,0.66,0.142,127.991,4
2rHuyIriaxcux7ljYdH4ZG,Changes,0,192372,Liquid Todd,20a7iq8UVWB82arsmrJHFf,2018-03-23,0.658,0.858,7,-4.687,0,0.0415,0.0122,0.00448,0.188,0.422,115.01,4
5RzgwtW8nAjqfhjIvgLe6e,Somebody New,20,177787,Sultan + Shepard,14Tg9FvbNismPR1PJHxRau,2018-03-16,0.751,0.867,11,-2.464,0,0.0755,0.164,0.000251,0.22,0.726,121.924,4
1Y930sKAgK4DSaMSh2FZsb,The In Between,0,213000,Anjulie,4DTbdShHu2RPYEEMUp2XWV,2018-04-06,0.536,0.931,4,-4.02,0,0.0621,0.00861,1.38e-06,0.0958,0.354,160.023,4
6mrBnSJZSrVkhFIFq35gzZ,Sleeping Alone,0,197647,VAVO,44re77WwNG34C182Jq3WIK,2018-03-30,0.431,0.53,7,-6.21,1,0.0401,0.041,0.000107,0.116,0.0556,170.036,4
5xzCzOAOfRi4DOttSzvznR,Lullaby,58,204022,Paloma Faith,4fwuXg6XQHfdlOdmw36OHa,2018-02-23,0.725,0.834,5,-3.913,0,0.037,0.0784,1.27e-05,0.0834,0.859,120.026,4
29g2zXMoydjP34YCGQsGCB,Not Alone (feat. Louise CS),13,218027,Louise CS,0dn1gA4vEmgPxarhdWcLCM,2018-03-16,0.565,0.817,10,-4.988,1,0.0449,0.0494,2.65e-06,0.31,0.14,111.981,4
6kVlZa2ByClPN3yVolzf3Q,Twilight vs Breathe (feat. HALIENE & Matthew Steeper),5,188965,Matthew Steeper,5BCqO5LyLTOvo7etwfgQ7b,2018-05-04,0.558,0.803,1,-5.955,1,0.0344,0.0686,0.00383,0.224,0.385,128.053,4
6faQTmZAUe10DULn6Bz54M,Beautiful Heartbeat - Avicii Remix,0,314000,Avicii,1vCWHaC5f2uS3yhpwWbIA6,2016-01-15,0.506,0.751,5,-5.647,1,0.0583,0.0352,4.19e-05,0.111,0.202,129.968,4
52tqxR6XK8tgfWCCDhv4wr,Walk Away,0,197774,Greyson Chance,0Qnx1MPnHYt3jJCYrRFVwX,2017-10-27,0.735,0.849,3,-4.002,0,0.0542,0.397,0.00229,0.0703,0.805,125.01,4
40ZN3DCKsiw41kRO7JxoNZ,I Love It,40,163000,DVBBS,5X4LWwbUFNzPkEas04uU82,2018-05-18,0.604,0.748,8,-5.343,1,0.0849,0.0021,0.0,0.083,0.52,120.178,4
4VQew9XJBaxnjxZRURs8Ow,Bittersweet,0,168566,Sofía Reyes,0haZhu4fFKt0Ag94kZDiz2,2018-05-18,0.652,0.726,11,-5.066,0,0.153,0.523,0.00255,0.0967,0.515,120.197,4
3u1S1OmAUhx5DRlLrXqyp3,Rise,65,194408,Jack & Jack,1INuLZXjjVbcJRyWvD1iSq,2018-05-25,0.69,0.784,1,-4.653,1,0.032,0.323,0.0,0.203,0.669,106.066,4
4G34Ff0WzcHErtO0lCJAh0,Ready (feat. Zach Sorgen),20,247500,Zach Sorgen,2YNsq8GNCQdXpFmoMbVEat,2018-05-25,0.58,0.737,9,-3.731,1,0.0597,0.211,0.0,0.0614,0.414,127.987,4
64ttnTWRvmFdAZmncTZN0L,High Five - Hazers Remix,12,230125,Hazers,5X9N1eM5gI3riDXDdk4GPC,2018-05-25,0.603,0.633,1,-6.071,1,0.0462,0.000722,0.0018,0.341,0.405,149.979,4
6t4dlgupIG7tg2t2zYJrT4,Dirty Neon,18,159600,Olivera,4iFfQpzvTJDhqmSi28EhYu,2018-05-25,0.589,0.819,1,-6.019,1,0.0352,0.00323,0.000843,0.458,0.416,99.964,4
4XqYad3U10ApzdAsgWTohD,All They Wanna Be,0,168000,Caslin,6We20xnlWq1e0X62ONbrFL,2018-03-16,0.684,0.917,3,-1.801,1,0.0805,0.0176,3.71e-06,0.19,0.791,126.021,4
6cirkf76kYPUsdzQfjAFRw,Take Me There,0,268500,Conro,1BAdSa5cdtCNLbvT7gWmtJ,2018-02-13,0.591,0.822,9,-5.487,1,0.0425,0.0505,0.0041,0.0617,0.25,120.039,4
5m4yKtGk5yd1cHw2g370ui,Need You,14,195000,Alina Renae,0ijMivCSLUlNYGIhqFXIEZ,2018-05-04,0.604,0.675,0,-8.102,1,0.0502,0.0623,0.0,0.0465,0.153,127.973,4
3vPoCfS2Ao2pjOvKZ63ybx,One More Day,32,197645,Jewelz & Sparks,50kceDjknh0CjwOko7kx7V,2018-05-04,0.655,0.737,2,-4.809,0,0.0355,0.382,0.0,0.417,0.668,81.026,4
54vsmEMKau5ZkZay3MsIJk,Who You Are (feat. MIO),0,195000,Syn Cole,6i1GVNJCyyssRwXmnaeEFH,2018-03-16,0.695,0.827,2,-3.13,1,0.0379,0.0724,0.0,0.0927,0.681,119.957,4
2Tdjoc9AZx29QAQ1HAIUyz,I'm Not The One,16,188709,Chico Rose,5OdVywqKqyCWwfE2fZb7IX,2018-04-20,0.509,0.819,1,-3.904,0,0.0687,0.417,0.0,0.0882,0.231,120.016,4
3MqV9Ss6QyZ79lJ6cdMiiE,Give It Up,34,171915,Mike Williams,3IpvVrP3VLhruTmnququq7,2018-05-11,0.643,0.851,0,-4.552,1,0.0557,0.0469,0.0,0.104,0.504,126.066,4
4yRvEru6Vu8gStn5dXD9hg,The Light,25,182479,Deverano,0zOdQ0bnEjsmwgnR3fqwYz,2018-06-08,0.528,0.808,1,-4.274,0,0.12,0.0322,4.41e-05,0.244,0.462,118.643,4
0QPjoIP9zKPH6EYtGAKNY3,Back To Us,39,180300,Mike Waters,35rZNMlMkBs7ghHmGKt0xq,2018-02-09,0.64,0.884,7,-3.062,0,0.278,0.0694,3.09e-06,0.218,0.531,200.15,4
2WWfjbHALIb3e7FMcj9mr4,Line Of Sight (feat. WYNNE & Mansionair),60,237140,Mansionair,4qOzMSukiZoiSjPQw8Zs7s,2017-09-08,0.558,0.733,8,-6.65,1,0.0693,0.0334,0.00193,0.193,0.173,89.992,4
4Vpjh5VlV7rnPZGqVJUxrV,Almost Back (with Phoebe Ryan),35,203480,LöKii,2RDXcxQgmEyomb2g9SERuf,2018-04-27,0.805,0.713,2,-3.476,1,0.0908,0.454,3.31e-05,0.145,0.256,119.024,4
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,71,215760,Post Malone,246dkjvS1zLTtiykXe5h60,2018-05-18,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,4
3MkuFR7t25mu7Iscp6GGiV,Panic Room,59,214483,CamelPhat,240wlM8vDrf6S4zCyzGj2W,2018-07-28,0.577,0.883,10,-6.423,1,0.0298,0.0259,0.0706,0.118,0.255,122.987,4
7KCXA4Y1gIGDSm388m9bW1,Keeping Your Head Up - Don Diablo Remix; Radio Edit,49,207146,Don Diablo,1l2ekx5skC4gJH8djERwh1,2016-02-12,0.639,0.931,11,-1.73,1,0.0708,0.46,0.0,0.0942,0.471,126.084,4
0b4HKclmyXxcGwlCHnHnep,Have It All,0,238846,Nevve,3RTklnRcfHgkQJwFpgOq3t,2018-06-15,0.633,0.806,8,-4.775,1,0.0349,0.0177,0.0,0.102,0.373,104.006,4
7IZ7S595rr4Q3E1Zga1Jev,Only You,47,189401,Little Mix,3e7awlrlDSwF3iM0WBjGMp,2018-06-22,0.607,0.74,4,-4.793,0,0.172,0.0829,0.0,0.105,0.219,108.05,4
5fbs0UOILYybqrqRgHoblK,Another Life,33,197029,STORi,0cNL0rBLHK5qIViN1EYM6h,2018-06-22,0.593,0.693,0,-7.072,1,0.0614,0.405,0.0,0.107,0.141,104.248,4
4uK3D4aOhqCR54dTUq24SF,I'm Alright,0,206617,Jimi Ono,64HBdKvWVbP9ZwvprrQcdJ,2018-06-20,0.558,0.797,1,-5.76,1,0.0815,0.0224,0.000296,0.171,0.337,136.036,4
6Yk4HTvs1Ww41l4c7iyBlH,Be Right Here,47,191000,Josh Golden,6wUAn24MOirNVNqQM47fda,2018-06-22,0.625,0.864,1,-3.942,0,0.041,0.00349,2.2e-05,0.131,0.115,123.022,4
5EHVz4AZDoQwf2zX3kXE6o,Missing You,0,188077,Parson James,48sLioddyaXkuhyHXSkpsB,2018-06-22,0.696,0.708,0,-7.994,1,0.162,0.0472,4.55e-05,0.0717,0.337,123.913,4
0rtYRtOYiXy8islpKQQm7Z,Wrong Move (feat. Olivia Holt),38,211093,Olivia Holt,188VINPQh5dyNfLUkevKqf,2018-06-22,0.722,0.705,5,-5.821,0,0.0505,0.161,1.63e-06,0.113,0.533,124.016,4
1hDWEmgZBkWfa50PKZl50V,Fired Up,0,220571,Conro,1BAdSa5cdtCNLbvT7gWmtJ,2018-06-22,0.664,0.569,7,-4.107,0,0.0705,0.243,0.000249,0.253,0.654,89.903,4
6p5I3DD3bVAJXjz0N0fIVN,Just For A Moment (feat. Iselin),0,254556,Iselin,3rjHIPFed2qITXAWvArRtp,2018-06-22,0.539,0.778,1,-6.32,0,0.0612,0.0169,6.68e-06,0.276,0.42,143.988,4
5JCZ1e1ahbCkzwX62BbsY7,Wake Me When It's Quiet,0,215357,Don Diablo,1l2ekx5skC4gJH8djERwh1,2018-05-14,0.689,0.51,4,-6.707,0,0.0458,0.365,0.000333,0.126,0.25,111.951,4
60Nd3JDzDdxUqiirpuucr0,Bandaid,24,196434,Two Friends,44Ewva5aHOX00EwaX2D2mh,2018-06-22,0.681,0.805,10,-4.656,1,0.224,0.0389,1.31e-06,0.13,0.371,100.036,4
6p3kDTd0rns2peSrwSp8jb,All Over Again,0,206538,Knightly,23RxgRqLQK14ScrZMicMak,2018-06-15,0.645,0.787,8,-3.849,1,0.0457,0.0101,1.19e-06,0.1,0.652,104.11,4
735kliQyYeVVXZqzUIxpfx,Rain,34,202518,ARTY,1rSGNXhhYuWoq9BEz5DZGO,2018-03-30,0.49,0.864,10,-4.165,1,0.0308,0.00209,0.0269,0.169,0.0579,128.047,4
2yvDDDQUmJnop6ycSqOAGf,Stay Open,32,210612,MØ,0bdfiayQAKewqEvaU6rXCv,2018-05-11,0.663,0.589,6,-8.091,0,0.191,0.209,0.000599,0.109,0.412,97.949,4
7wo90naUfmLhNzVp1eCc8A,Is It Really Love,43,165970,Cr3on,2kARXKmAASddORKnpXif8j,2018-02-26,0.657,0.956,4,-3.191,0,0.0449,0.0707,3.36e-06,0.412,0.297,124.951,4
4vCkQta0QD3NI3KmXhP1F7,All For You,0,219640,Years & Years,5vBSrE1xujD2FXYRarbAXc,2018-06-27,0.65,0.718,1,-4.365,0,0.0384,0.135,9.53e-05,0.106,0.686,114.034,4
5Ddp5V1M84fKmXbtDhASu0,Don't Hide,0,157338,Willemijn May,3HqQXlVVvoBiSiYRmyi1qV,2018-06-29,0.532,0.804,4,-4.88,1,0.0391,0.00777,0.0,0.167,0.343,100.005,4
4poIAssDOuMjIbcMM61fDi,I Got 5 On It,26,178585,Sultan + Shepard,14Tg9FvbNismPR1PJHxRau,2018-06-29,0.763,0.854,1,-5.478,1,0.141,0.178,0.156,0.0555,0.323,125.038,4
2HXoGAXiVEGAelXMzqiZIe,"LOV (feat. Sondr, Andrew Jackson) - Raie Remix / Extended Version",6,223707,Raie,6CVT4GxkD4y1K9USHXOXX1,2018-06-22,0.918,0.737,0,-5.75,1,0.238,0.0279,3.29e-06,0.05,0.726,122.018,4
5ZQMiwA8y8BEslhMmtLxLv,Ocean (feat. Jonathan Mendelsohn),44,225675,Jonathan Mendelsohn,5d1oOpLkM76Tgr2zWMTYkm,2018-03-30,0.499,0.791,3,-3.735,1,0.0539,0.0685,1.89e-05,0.138,0.25,99.943,4
7boPPE857KEqCIHNwFkDop,Audio,0,203400,LSD,6IZ4ctovY9dl7bgHClAvKJ,2018-05-10,0.365,0.692,3,-4.586,0,0.0671,0.192,1.51e-06,0.0862,0.372,89.998,4
624OsUC4x3pIHUrKJBSuDC,Do It Tonight,49,126720,Cedric Gervais,4Wjf8diP59VmPG7fi4y724,2018-05-25,0.648,0.969,4,-2.017,0,0.104,0.0231,0.57,0.0693,0.194,125.016,4
0Ne4woS57JEN0JL9WO4CwW,Nothing Here But Love,20,189467,Orjan Nilsen,1YuNQvsvOsMBm0ahbxB8qM,2018-05-18,0.574,0.881,5,-2.15,0,0.166,0.0448,0.0,0.0756,0.551,126.131,4
6jd4JC131aifJWQ8mRUZaj,Casually (feat. Maria Z),26,196687,Maria Z,7tbZXUnNoZJYdn7uMYzxEq,2018-05-11,0.629,0.875,6,-5.485,1,0.0534,0.00729,1.17e-06,0.103,0.519,121.943,4
2qN2VCkMjfdLBlqCYPEuoY,Otherside,0,237647,Nevve,3RTklnRcfHgkQJwFpgOq3t,2018-06-15,0.518,0.841,1,-3.709,1,0.0325,0.0362,0.0,0.0877,0.517,101.992,4
3Oovjs1GW9tF5vF295AKp0,Put It On For Me,31,203000,Nina Nesbitt,7AzjETXRUKNRSJHMW9GIqd,2018-02-09,0.727,0.681,7,-5.22,0,0.112,0.564,0.0,0.24,0.422,105.032,4
1BdjQ2Xd8y4FoHXLP52AhC,Murder,0,189185,Mako,0Ye4nfYAA91T1X56gnlXAA,2018-06-22,0.64,0.646,5,-6.161,0,0.13,0.276,0.0,0.126,0.37,97.864,4
1VTvqPZc50yS6MiWw520Kh,Another Chance (Don Diablo Edit),0,172381,Don Diablo,1l2ekx5skC4gJH8djERwh1,2018-06-29,0.584,0.959,9,-1.785,0,0.0942,0.00272,0.0,0.553,0.0729,125.987,4
447yWcDPg1ddgcHBLGpJC0,Better Not (feat. Wafia),0,222866,Wafia,0FL2d6iFFNAV3yBUbXjZ1U,2018-04-13,0.783,0.537,9,-2.921,1,0.0749,0.278,0.0,0.229,0.392,113.977,4
32T61xmNSIXhGkEszzs0t8,Better,53,193762,Clairo,3l0CmX0FuQjFxr8SK7Vqag,2018-07-06,0.699,0.583,6,-9.731,0,0.0357,0.05,0.00029,0.091,0.484,109.001,4
2aAyDqzwEeVIigSMFM1tNS,Tequila - R3HAB Remix,54,157425,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,2018-06-21,0.578,0.862,8,-3.059,0,0.0405,0.0119,1.79e-05,0.0744,0.547,100.049,4
3DiOnTOzRokGNlFaFUonCy,Try Not To Love You,37,225000,Matluck,5CieAewiroqzWWxdsWuoNu,2018-07-06,0.526,0.773,1,-4.33,0,0.0419,0.03,0.0,0.131,0.394,127.899,4
31ElAX0OsrdRTs8yRvKrvf,Chateau - ARTY Remix,25,227244,ARTY,1rSGNXhhYuWoq9BEz5DZGO,2018-07-06,0.552,0.821,5,-4.241,1,0.026,0.036,0.0851,0.0618,0.401,126.954,4
6NqHhKq5RsrnWte8Lsjd5m,Bones,13,220193,Ariana and the Rose,5HgPIUp6b7DVdhWK3tkl83,2018-01-19,0.567,0.79,5,-4.375,1,0.0936,0.352,0.0,0.0976,0.509,99.143,4
3zk3AQbNuo8L3sAkx4C153,Nothing More (feat. Cadence Ludden),19,189619,Cadence Ludden,7dm9ZsQH87gr5z9HFgFTLl,2018-05-04,0.665,0.807,1,-6.314,1,0.0375,0.188,0.00075,0.0954,0.647,99.997,4
5vsRm2aCBl5T2qdpvwtrf6,Sun In Our Eyes,48,217933,Diplo,5fMUXHkw8R8eOP2RNVYEZX,2018-07-12,0.757,0.832,4,-3.318,0,0.0758,0.0384,0.00241,0.661,0.386,125.894,4
5IrKXci1IzuUEowWOhTv8o,The City (with Quinn XCII),0,186046,Quinn XCII,3ApUX1o6oSz321MMECyIYd,2018-07-13,0.531,0.675,0,-3.281,1,0.33,0.121,0.0,0.327,0.799,177.953,4
2nLgWMdYPO35GGpwX2xo23,Monophobia,55,214671,Rob Swire,2SNg8nqwOHF1eZgRnL9zes,2018-07-13,0.545,0.747,6,-4.877,0,0.0429,0.00153,0.00397,0.135,0.224,128.045,4
0vvmlCeunBFA3vTxXCrxaJ,Never Let You Go,0,191790,De La Ghetto,3EiLUeyEcA6fbRPSHkG5kb,2018-07-11,0.725,0.75,0,-6.504,1,0.0385,0.0106,0.0,0.197,0.207,92.909,4
7tyzgLinnSLfH75pEXp83S,Agenda,19,182213,Nicole Millar,0lYzZ91QzokaPrRK1vq6tW,2018-07-13,0.762,0.777,11,-5.504,0,0.0484,0.293,2.12e-05,0.117,0.714,109.944,4
7GF0URC6CuIxq2fRcCCbrO,Almost Love - R3HAB Remix,31,175000,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,2018-07-13,0.664,0.774,0,-4.163,1,0.0446,0.0649,0.0,0.513,0.365,104.948,4
0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),74,173800,Khalid,6LuN9FCkKOj5PcnpouEgny,2018-07-12,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,4
61h6ZJSXHwElzSXv2WDtmL,Higher,33,217500,Cecilia Gault,1A1ZXMqcpElewwm16R0cmk,2018-07-13,0.572,0.828,10,-3.319,0,0.0432,0.00265,0.243,0.137,0.0398,127.964,4
6c14PL4z50pRfwHxtNktK8,Lost on You,38,200514,Phlake,7xSP5ABX7IOegINeUtUVay,2018-06-22,0.438,0.604,0,-6.215,1,0.0824,0.527,0.013,0.112,0.355,200.087,4
3RtG4ReXHEhIPkxPHCF4jp,Let Me Live,34,205760,Mr Eazi,4TAoP0f9OuWZUesao43xUW,2018-06-15,0.662,0.844,8,-5.495,1,0.0669,0.00295,4.78e-05,0.525,0.763,145.007,4
5RYDOuZRPuFz6rD4JW3rwf,Message,47,169011,Audien,4xnMDfgEmXZEEDdITKcGuE,2017-09-15,0.548,0.652,5,-3.878,0,0.0361,0.127,9.71e-05,0.123,0.155,128.051,4
64pWZ9dermiFLKtWrhQ8OA,There U Go,14,187383,OhEm,5a9tuA9hAvmwXEjk9t6x0U,2018-04-26,0.604,0.91,0,-3.96,0,0.119,0.0416,0.0,0.144,0.423,127.751,4
78oTANBVr5uvr4Nl3ERqUv,Wildly,2,180050,Shadowkey,4l9ebtzQNTqIddmtoI76AQ,2018-06-15,0.616,0.786,9,-3.681,0,0.0317,0.0336,1.48e-06,0.0968,0.401,109.917,4
7B109wzCWzXI5LFvjXWie1,Vertigo (feat. Caroline Pennell),0,177293,Caroline Pennell,0cZPTEmf3mlwj5kjVXR4po,2017-10-13,0.672,0.7,8,-6.138,1,0.0558,0.145,8.57e-06,0.0886,0.333,105.078,4
6aWRT0yCY3K0ryHjLjtygV,Feel My Love,0,184738,Rae Hall,1F5CPDOTRHAUITPHBe4VEz,2018-04-27,0.699,0.897,10,-4.932,0,0.0644,0.0148,1.54e-06,0.601,0.324,123.999,4
1QhyCPHfGYCGYTu1T6YYEo,Save Me,36,195898,Pershard Owens,66AolGZaglEiyvzCH7Zan8,2018-03-20,0.803,0.745,7,-5.055,0,0.0319,0.144,0.0331,0.304,0.334,122.02,4
4keoy2fqgwGnbWlm3ZVZFa,Happy Now,69,207030,Elley Duhé,67MNhiAICFY6Pwc2YxCO0K,2018-07-18,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,3
3esogDu1xpfphICWKjd8fp,Stuck,40,192595,Tove Styrke,2QSPrJfYeRXaltEEiriXN9,2018-07-20,0.768,0.796,7,-4.89,0,0.0758,0.0175,1.22e-06,0.0736,0.564,104.99,4
0gPledTl1lMHeT9RM72jli,Love U Right,21,200625,Lourdiz,54nb7VPvMgQEW6pC9Mz0an,2018-07-20,0.619,0.593,9,-4.088,0,0.0561,0.445,0.0,0.639,0.747,127.859,4
4VwelhIHr9HY2zjUFS8QRW,Feel About You (feat. Mapei),39,170987,Mapei,6baWjwY7WiVPCZcW7pqqhz,2018-07-20,0.716,0.901,1,-6.104,1,0.0653,0.124,0.06,0.269,0.437,120.996,4
